Field Name,Number Non-PA Wells,INJ Types (All),"Water Cut, %","GOR, Mscf/BO","Daily Liquid Rate, bpd","Daily Gas Rate, Mscfpd",Type,Status,Lat,Lon,EOR_Technology,INJ Type
MIRAGE,57,"SALT WATER, ",47.54299754,2.866510539,26.25806452,39.48387097,Oil,Active,33.55073778,-101.0696275,,WATER
HEWITT EAST,86,"SALT WATER, WATER",0,2.866188769,27,77.38709677,Oil,Active,34.21436014,-97.37370372,,WATER
TIGER FLATS,468,"SALT WATER, WATER",0,2.850247525,26.06451613,74.29032258,Oil,Active,35.57309594,-96.11066752,,WATER
"TEX-MEX, S.E.",394,SALT WATER,79.85396345,2.84545624,5155.580645,2955.419355,Oil,Active,32.57720528,-102.9993401,,WATER
YATES,2416,"CO2, ACID GAS,CO2,GAS,NITROGEN, WATER, SALT WATER, CO2,GAS,NITROGEN, ACID GAS,CO2, ",87.92723167,2.839793793,60797.45161,20843.90323,Oil,Active,30.94550139,-101.9579119,"Hydrocarbon, Gas, Polymer, CO2, Immiscible, Steam,",WATER
GOLDSMITH,8274,"ACID GAS,CO2,NITROGEN,SALT WATER, AIR, ACID GAS,CO2,GAS,NITROGEN,SALT WATER, SALT WATER, BRACKISH WATER, ACID GAS,CO2, CO2, CO2,SALT WATER",97.00435363,2.824660269,280514.6129,23736.25806,Oil,End of Life,31.96246645,-102.6553763,"CO2, Miscible, Polymer",WATER
TIDWELL,61,SALT WATER,64.06619385,2.819078947,27.29032258,27.64516129,Oil,Active,33.28704491,-97.75834801,,WATER
CAL CANAL GAS,22,WATER,87.4365287,2.812002449,419.2903226,148.1290323,Oil,Active,35.44351487,-119.6360689,,WATER
OAKMAN DISTRICT,366,"SALT WATER, WATER",0,2.803648069,30.06451613,84.29032258,Oil,Active,34.81641555,-96.62812484,,WATER
HUFF,335,SALT WATER,94.77157957,2.782008086,5493.548387,799.0645161,Oil,Active,28.72489993,-97.09563335,,WATER
FLYING M,87,WATER,91.02711965,2.778185824,1957.870968,488.0645161,Oil,Active,33.50653454,-103.5938252,,WATER
COW KILLER,21,SALT WATER,47.76699029,2.769516729,16.61290323,24.03225806,Oil,Active,31.11620278,-99.92665729,,WATER
PLEASANT VALLEY,318,"SALT WATER, WATER",13.33525623,2.769358775,671.0322581,1610.516129,Oil,Active,39.57295707,-107.7155351,,WATER
"EMPEROR, DEEP",239,SALT WATER,94.60220605,2.767588933,1511.967742,225.8709677,Oil,Active,31.78930706,-103.0916621,,WATER
GARRETT,50,SALT WATER,56.43185299,2.763327475,126.3870968,152.1612903,Oil,Active,33.53062967,-100.7222154,,WATER
WICKHAM,16,SALT WATER,90.80882353,2.746666667,26.32258065,6.64516129,Oil,Active,32.59419246,-100.1587974,,WATER
NRC,33,SALT WATER,40,2.745098039,2.741935484,4.516129032,Oil,Active,32.46703751,-98.79925529,,WATER
DORWARD,734,"SALT WATER, ",95.95503601,2.742844464,7188.548387,797.5483871,Oil,End of Life,32.99650034,-101.1177606,,WATER
LOLITA,253,SALT WATER,98.14456233,2.73838456,2432.258065,123.5806452,Oil,End of Life,28.8400833,-96.5227535,,WATER
NORIAN,18,SALT WATER,96.86000872,2.731481481,887.6129032,76.12903226,Oil,End of Life,30.52291874,-93.82721311,,WATER
ANDERSON,18,"SALT WATER, ",84.17034954,2.730118443,240.8709677,104.0967742,Oil,Active,34.61881926,-103.6031563,,WATER
TANNER,147,WATER,96.02003399,2.717977528,721.3548387,78.03225806,Oil,End of Life,39.10408072,-81.94861732,ASP,WATER
WEWOKA DISTRICT,515,"SALT WATER, WATER",0,2.715260546,208,564.7741935,Oil,Active,35.13872737,-96.52743185,,WATER
WATTS,108,SALT WATER,86.67883212,2.712328767,194.4516129,70.25806452,Oil,Active,32.13910374,-100.2249315,,WATER
SUSSEX,75,WATER,97.27589208,2.702875399,1482.580645,109.1612903,Oil,End of Life,43.61002951,-106.258671,"CO2, Miscible",WATER
TRAVIS,75,SALT WATER,76.94315545,2.700209644,333.6774194,207.7419355,Oil,Active,34.043811,-102.2307998,,WATER
"ABELL, EAST",76,SALT WATER,89.73068955,2.691642651,109,30.12903226,Oil,Active,31.25807477,-102.6827132,,WATER
BAKKE,314,SALT WATER,96.51927817,2.686344865,13689.22581,1280,Oil,End of Life,32.26798109,-102.5213932,,WATER
BIG SPRING,76,"BRACKISH WATER, SALT WATER",47.8128179,2.684210526,95.12903226,133.2580645,Oil,Active,32.52703135,-101.6223576,,WATER
GREATER ANETH,1245,WATER,93.42710873,2.683604794,103110.7097,18187.74194,Oil,Active,37.25230752,-109.265476,"Hydrocarbon, Gas, Polymer, Miscible, CO2, Miscible,",WATER
MOORES ORCHARD,159,SALT WATER,93.95501938,2.680525751,1989.387097,322.3548387,Oil,Active,29.57230388,-95.95863845,,WATER
"GOLDSMITH, E",433,SALT WATER,98.17770737,2.674093491,4051.967742,197.4516129,Oil,End of Life,32.00173537,-102.5856254,,WATER
WEWOKA EAST,43,SALT WATER,0,2.672164948,46.93548387,125.4193548,Oil,Active,35.13437169,-96.44828491,,WATER
MC FADDIN,651,SALT WATER,93.2393189,2.668410208,3010.290323,543.0645161,Oil,Active,28.51731781,-97.00292511,,WATER
FOREHAND RANCH,32,WATER,69.45754717,2.667953668,27.35483871,22.29032258,Oil,Active,32.30479453,-104.1967954,,WATER
GRETA,945,SALT WATER,98.09632251,2.66730723,7054.258065,358.1935484,Oil,End of Life,28.40219868,-97.17737296,,WATER
EDWARDS,171,"SALT WATER, ",78.02159526,2.664025357,92.61290323,54.22580645,Oil,Active,33.02866637,-101.9546048,Polymer,WATER
CREE-SYKES,144,SALT WATER,92.53315157,2.656431535,520.5806452,103.2580645,Oil,Active,31.97585171,-99.78518209,,WATER
VR380,171,,85.252892,2.653020326,764.0645161,298.9354839,Oil,Active,28.05576962,-92.25862835,,UNKNOWN
VILLAGE MILLS,57,SALT WATER,98.74894132,2.651837524,1333.064516,44.22580645,Oil,End of Life,30.51956373,-94.41400135,,WATER
"WINNIE, N.",98,SALT WATER,1.492537313,2.651515152,12.96774194,33.87096774,Oil,Active,29.86988252,-94.38229244,,WATER
CORRAL CANYON,183,"WATER, ",53.43137255,2.631578947,6.580645161,8.064516129,Oil,Active,32.10754807,-103.9276939,,WATER
BROOKLAW,109,SALT WATER,91.82572614,2.626903553,155.483871,33.38709677,Oil,Active,31.11193157,-102.5551467,,WATER
RAM-POWELL,70,WATER,27.98647581,2.599134116,4655.935484,8714.645161,Oil,Active,29.06146569,-88.09060357,,WATER
SANMAL,22,"WATER, ",59.3124456,2.597326203,148.2580645,156.6774194,Oil,Active,32.86852828,-103.6475416,,WATER
PHOENIX LAKE,56,"SALT WATER, ",13.38255653,2.595098562,69.90322581,157.1290323,Oil,Active,30.08462053,-93.71326874,,WATER
KURTEN,1188,"BRACKISH WATER, SALT WATER",22.76627038,2.593509482,526.3870968,1054.387097,Oil,Active,30.76130982,-96.31562748,"CO2, Miscible",WATER
MONAHANS DRAW,42,,63.08487486,2.5917465,118.5806452,113.4516129,Oil,Active,31.81074771,-102.6150158,,UNKNOWN
"ANDREWS, SOUTH",216,"BRACKISH WATER, SALT WATER",80.33888022,2.58562927,744.3870968,378.4193548,Oil,Active,32.18340834,-102.4954744,,WATER
BLUE BUTTES,351,"SALT WATER, WATER",57.12630359,2.578378378,55.67741935,61.5483871,Oil,Active,47.85516894,-102.8693769,Polymer,WATER
TEAS,234,"SALT WATER, WATER",88.32434398,2.577286411,2661.451613,800.8709677,Oil,Active,32.61826899,-102.6532935,,WATER
AUDAS-GRAHAM,485,,71.42857143,2.573170732,9.258064516,6.806451613,Oil,Active,32.14648486,-99.99530021,,UNKNOWN
GREENOUGH WEST,17,SALT WATER,0,2.565430371,46.09677419,118.2580645,Oil,Active,36.96828258,-100.7409066,,WATER
WETUMKA DISTRICT EAST,37,SALT WATER,0,2.559850374,25.87096774,66.22580645,Oil,Active,35.26120534,-96.21442655,,WATER
STEPHENS COUNTY REGULAR,2332,"FRESH WATER, SALT WATER, GAS, ",99.42955749,2.558403036,211612.7419,3088.322581,Oil,End of Life,32.72830911,-98.81791624,"Polymer, Polymer",WATER
LEONARD,118,"SALT WATER, WATER",96.54619263,2.558293839,985.3548387,87.06451613,Oil,End of Life,35.15235174,-99.55965236,,WATER
FINN-SHURLEY,748,WATER,23.72624151,2.555981099,850.2903226,1657.677419,Oil,Active,43.61812596,-104.5754738,,WATER
MAYSVILLE,307,SALT WATER,0,2.548136646,20.77419355,52.93548387,Oil,Active,39.73870532,-84.71682543,,WATER
MUSTANG CREEK,44,SALT WATER,0,2.545454545,0.35483871,0.903225806,Oil,Active,29.38069977,-96.54646618,,WATER
"FORD, EAST",155,"SALT WATER, ",91.20573168,2.542000844,868.9677419,194.2580645,Oil,Active,31.95531022,-103.9713709,,WATER
SARITA SHALLOW,66,SALT WATER,80.68192096,2.5332397,356.6774194,174.5483871,Oil,Active,27.24628739,-97.74539572,,WATER
COMO SE,38,SALT WATER,0,2.523809524,45.38709677,114.5483871,Oil,Active,36.5483865,-100.3495252,,WATER
FASKEN,219,SALT WATER,89.01201577,2.514455782,1726.225806,476.9354839,Oil,Active,32.13247654,-102.4721545,,WATER
"FASKEN, S.",62,SALT WATER,96.81940062,2.505356311,2177.516129,173.516129,Oil,End of Life,32.06676491,-102.4033998,,WATER
TONTO,163,"SALT WATER, WATER",68.51166235,2.499412111,348.516129,274.2903226,Oil,Active,32.78052229,-102.6811427,,WATER
LELAND BENCH,452,WATER,0,2.487308601,313.9032258,780.7741935,Oil,Active,40.12988509,-109.8035434,,WATER
LOVELLS LAKE,231,SALT WATER,99.43397108,2.484821429,25531.58065,359.0967742,Oil,End of Life,29.95049092,-94.13045607,,WATER
SCOTT & HOPPER,154,SALT WATER,80.29253272,2.4765625,125.7096774,61.35483871,Oil,Active,26.9963226,-98.27613106,,WATER
SOUR LAKE,1264,"BRACKISH WATER, SALT WATER",92.43995024,2.47257384,3033.774194,567.0967742,Oil,Active,30.15127647,-94.42262493,"Steam, Steam",WATER
"BELLEVUE, WEST",64,WATER,84.44940476,2.468899522,86.70967742,33.29032258,Oil,Active,34.63576649,-110.1584362,,WATER
SIERRA MADRE,45,WATER,6.460118655,2.459126145,97.87096774,225.1290323,Oil,Active,41.08876394,-107.4459755,,WATER
MARSTON RANCH,116,SALT WATER,93.31264487,2.456984627,5051.903226,830.0645161,Oil,Active,31.51229052,-102.8125334,,WATER
SESPE,503,WATER,47.65701802,2.450959933,1771.935484,2273.225806,Oil,Active,34.47657584,-118.8905032,,WATER
WHITTIER,108,"GAS, WATER",46.76627204,2.450616684,623.9677419,814,Oil,Active,33.97942519,-118.0148562,,WATER
"SPEARMAN, N.",35,,22.18844985,2.44921875,10.61290323,20.22580645,Oil,Active,36.34235699,-101.1670483,,UNKNOWN
HARROUN RANCH,16,,85.21638106,2.447937132,111.0645161,40.19354839,Oil,Active,32.28629326,-103.9960709,,UNKNOWN
TUBULAR BELLS,26,WATER,30.95593251,2.445327063,14186.45161,23951.74194,Oil,Active,28.25994755,-88.88714419,,WATER
FORT MCKAVITT,222,SALT WATER,80.91129032,2.44486692,400,186.6774194,Oil,Active,30.9049307,-100.1684769,,WATER
SAINT WILMA,200,SALT WATER,25.24285222,2.429914294,468.2258065,850.5483871,Oil,Active,32.37763381,-102.411173,,WATER
"SHERMAN, EAST",50,SALT WATER,88.82701009,2.419003115,185.3548387,50.09677419,Oil,Active,33.65018259,-96.58387251,,WATER
RED TANK,286,WATER,85.74062639,2.412015858,3708.935484,1275.645161,Oil,Active,32.37398992,-103.6326963,,WATER
B.C.,34,SALT WATER,62.72092067,2.409040794,78.48387097,70.48387097,Oil,Active,32.31458731,-101.5799927,,WATER
J. G. S.,65,"SALT WATER,FRAC FLUID",35.4076218,2.405526512,66.87096774,103.9032258,Oil,Active,32.1246321,-94.54614005,,WATER
SHUGART,476,WATER,88.67968826,2.399455085,7007.387097,1903.387097,Oil,Active,32.73329343,-103.8823762,,WATER
RAMONA,246,"SALT WATER, WATER",56.97940503,2.386778116,98.67741935,101.3225806,Oil,Active,35.56385216,-107.7940061,,WATER
TRULL,67,,9.715857012,2.38071066,35.19354839,75.64516129,Oil,Active,28.80295376,-96.29530983,,UNKNOWN
BRANTLEY JACKSON,21,SALT WATER,97.23151122,2.378359986,3424.483871,225.483871,Oil,End of Life,33.28398044,-95.61550776,,WATER
JACK'S,32,SALT WATER,83.87888707,2.375634518,78.83870968,30.19354839,Oil,Active,33.14664308,-98.93971051,,WATER
ALEX,29,SALT WATER,94.89894129,2.367924528,67.03225806,8.096774194,Oil,Active,33.29556326,-102.5742445,,WATER
"B-R-R, N.",21,SALT WATER,46.70184697,2.353135314,36.67741935,46,Oil,Active,33.73304842,-98.40358815,,WATER
WADSWORTH,111,SALT WATER,98.22098206,2.33853797,2554.870968,106.2903226,Oil,End of Life,28.8672494,-95.92358566,,WATER
"MINERAL, N.",19,SALT WATER,27.37430168,2.338461538,11.5483871,19.61290323,Oil,Active,28.56476056,-97.89753927,,WATER
COMO,134,SALT WATER,85.90062926,2.336587634,492.1290323,162.1290323,Oil,Active,34.47345792,-97.5208868,,WATER
BOYD EAST,37,WATER,0,2.333333333,5.225806452,12.19354839,Oil,Active,36.75181305,-100.7487523,,WATER
BLOCK 18,24,SALT WATER,82.63778273,2.319266055,101.2580645,40.77419355,Oil,Active,31.62325657,-103.2616804,,WATER
BRUSHY DRAW,189,"SALT WATER, WATER",91.94127654,2.3151681,5119.677419,955.1935484,Oil,Active,32.06342129,-103.9359017,,WATER
LITTMAN,46,SALT WATER,25.17985612,2.307692308,8.967741935,15.48387097,Oil,Active,32.48875737,-103.0592375,,WATER
QUERECHO PLAINS,68,WATER,76.19792921,2.303995953,267.9354839,146.9354839,Oil,Active,32.72328769,-103.744342,,WATER
CRUCE NORTH,75,"SALT WATER, WATER",0,2.28141783,30.03225806,68.51612903,Oil,Active,34.58138688,-97.78241224,,WATER
UTELAND BUTTE,58,WATER,6.109324759,2.280821918,30.09677419,64.4516129,Oil,Active,39.95404298,-109.8876298,,WATER
EI175,594,"WATER, ",90.56266523,2.276172796,16386.87097,3520.064516,Oil,Active,28.80180741,-91.7259422,,WATER
ARKANSAS JUNCTION,25,"WATER, ",88.54427214,2.251091703,257.9354839,66.51612903,Oil,Active,32.73758096,-103.3243245,,WATER
WOODKIRK,91,SALT WATER,69.85210466,2.237735849,28.35483871,19.12903226,Oil,Active,33.06286141,-98.22095414,,WATER
BLAKE,45,,97.13763703,2.234042553,52.96774194,3.387096774,Oil,End of Life,33.28567465,-99.68810683,,UNKNOWN
W. A. MONCRIEF,23,GAS,2.234636872,2.231020408,40.41935484,88.16129032,Oil,Active,33.01086803,-95.27570723,,GAS
WILD,1080,,33.058947,2.230459801,47978.03226,71635.67742,Oil,Active,28.40853121,-91.95765293,,UNKNOWN
HAY CREEK,57,WATER,59.74535809,2.224037955,304.0322581,272.1935484,Oil,Active,45.14272537,-104.6100202,,WATER
SPRING VALLEY,42,WATER,47.28682171,2.220588235,4.161290323,4.870967742,Oil,Active,41.39649979,-110.2421285,,WATER
BUCK PEAK,20,WATER,77.28862974,2.21758665,221.2903226,111.4516129,Oil,Active,40.46367932,-107.4625452,,WATER
DIAMOND -M-,1552,"SALT WATER, , CO2,SALT WATER",98.04701214,2.216783766,84162.19355,3643.677419,Oil,End of Life,32.67414884,-101.1013531,,WATER
SAUNDERS,26,WATER,94.67624844,2.216253444,879.8064516,103.8064516,Oil,Active,33.07647855,-103.583393,,WATER
SHADY GROVE WEST,75,SALT WATER,0,2.214723926,5.258064516,11.64516129,Oil,Active,35.03027372,-96.20320968,,WATER
BIG POND,173,"WATER, SALT WATER, ",0,2.2,2.903225806,6.387096774,Oil,Active,35.73304689,-96.51257542,,WATER
TAMANO,66,WATER,70.90667716,2.185736015,656.0645161,417.1935484,Oil,Active,32.75827979,-103.8438995,,WATER
"FULLERTON, SOUTH",101,SALT WATER,98.57158328,2.184609553,5957.419355,185.9032258,Oil,End of Life,32.33795568,-102.7893568,,WATER
CONROE,2011,SALT WATER,98.51210169,2.180414466,181407.6452,5885.290323,Oil,End of Life,30.25651031,-95.36686887,Polymer,WATER
DANBURY DOME,198,SALT WATER,92.55201977,2.175859313,1083.645161,175.6129032,Oil,Active,29.28004258,-95.36856541,,WATER
BUCK CREEK,27,WATER,92.15943114,2.1575179,172.3870968,29.16129032,Oil,Active,42.47481791,-104.094936,,WATER
"COLE, WEST",265,SALT WATER,93.7369924,2.148377125,666.483871,89.67741935,Oil,Active,27.49116868,-98.86105647,,WATER
PINEVIEW,18,WATER,98.24830251,2.137967982,29217.74194,1094.225806,Oil,End of Life,40.9330366,-111.1483522,,WATER
OLEAN,34,SALT WATER,0,2.137330754,16.67741935,35.64516129,Oil,Active,38.11517971,-89.97710168,,WATER
CLAYTONVILLE,249,SALT WATER,98.33755131,2.129101668,7214.387097,255.3548387,Oil,End of Life,32.65448568,-100.4969325,,WATER
BRUMLEY,38,SALT WATER,31.47751606,2.128125,15.06451613,21.96774194,Oil,Active,33.3992681,-102.1181737,,WATER
MEDICO,16,"SALT WATER, GAS",67.85714286,2.12345679,16.25806452,11.09677419,Oil,Active,27.14525503,-98.92234201,,WATER
ORLANDO,167,"SALT WATER, WATER",0,2.120186698,27.64516129,58.61290323,Oil,Active,36.16049844,-97.34519024,,WATER
MILLMAN,227,WATER,91.11873113,2.119058606,2361.258065,444.3870968,Oil,Active,32.66106417,-104.1567757,,WATER
"EDWARDS, WEST",46,"SALT WATER, ",62.39445115,2.113873296,106.9677419,85.03225806,Oil,Active,31.69888875,-102.4167488,,WATER
ANTIOCH DISTRICT EAST,136,"SALT WATER, WATER",0,2.102575689,71.38709677,150.0967742,Oil,Active,34.73608057,-97.35674075,,WATER
POLLYANNA,629,"SALT WATER, WATER",0,2.102564103,16.35483871,34.38709677,Oil,Active,35.81299232,-96.11036762,,WATER
KEELER-WIMBERLY,162,SALT WATER,82.36361695,2.102300242,302.1612903,112.0322581,Oil,Active,32.89511246,-100.2044757,,WATER
SERBIN,626,SALT WATER,74.25561798,2.087015821,459.3548387,246.8064516,Oil,Active,30.14123417,-97.05071533,,WATER
WILEY,152,"WATER, SALT WATER, GAS, ",98.11476234,2.084221748,1605,63.06451613,Oil,End of Life,46.02227127,-100.2127986,,WATER
YORK,38,"SALT WATER, WATER",93.94380387,2.073937153,288.1612903,36.19354839,Oil,Active,37.87056961,-102.8827016,,WATER
TRIUMPH,333,SALT WATER,76.52882935,2.066377171,221.5483871,107.4516129,Oil,Active,40.71599611,-81.51906015,,WATER
BALLINGER WEST,105,SALT WATER,58.83644347,2.064,58.77419355,49.93548387,Oil,Active,31.78129745,-99.9722341,,WATER
FGY,16,SALT WATER,26.31578947,2.057142857,15.32258065,23.22580645,Oil,Active,32.88658053,-100.3937875,,WATER
PARKER,705,SALT WATER,75.81803671,2.049092409,323.3548387,160.2258065,Oil,Active,35.08220381,-95.37877237,,WATER
"BELRIDGE, NORTH",1610,"GAS, WATER",95.07665122,2.04731516,74846.77419,7544.290323,Oil,End of Life,35.52850797,-119.7764065,"Steam, Steam",WATER
LACAFF,261,SALT WATER,82.10390091,2.039256198,174.483871,63.67741935,Oil,Active,32.34351503,-102.1538675,,WATER
SANSINENA,197,WATER,51.1855886,2.027920815,1155,1143.354839,Oil,Active,33.96013895,-117.9481895,,WATER
BARSTOW,69,SALT WATER,92.91882556,2.022010708,765.7741935,109.6451613,Oil,Active,32.8108111,-102.4463133,,WATER
PAGE,44,"SALT WATER, ",95.65593087,2.005424955,410.6451613,35.77419355,Oil,End of Life,31.11689506,-100.2216281,,WATER
AZALEA,448,SALT WATER,69.40188196,1.996347355,894.7419355,546.5483871,Oil,Active,31.97275803,-101.9204652,,WATER
MARYNEAL,52,SALT WATER,54.95376486,1.988269795,24.41935484,21.87096774,Oil,Active,32.279681,-100.3511243,,WATER
SIOUX,36,SALT WATER,58.8814086,1.977329975,62.29032258,50.64516129,Oil,Active,39.92241195,-103.3885955,,WATER
"QUEENS PEAK, S.",16,SALT WATER,25.64102564,1.973180077,11.32258065,16.61290323,Oil,Active,33.61270449,-97.87780247,,WATER
RED WING CREEK,40,"SALT WATER, WATER",31.11587983,1.96874351,450.9677419,611.5806452,Oil,Active,47.61114615,-103.5261769,"Gas, Hydrocarbon, Miscible,",WATER
ESPY,21,WATER,95.39204276,1.96445276,748.3548387,67.74193548,Oil,End of Life,41.2651751,-107.188706,,WATER
KINDER,146,,99.51733167,1.962107209,14462.6129,136.9677419,Oil,End of Life,31.11024145,-94.03064222,,UNKNOWN
EL CINCO,126,SALT WATER,27.39808757,1.959933453,320.483871,456.0322581,Oil,Active,31.03254224,-102.2590447,,WATER
JMM,82,SALT WATER,74.87447146,1.957139101,488.2580645,240.0967742,Oil,Active,32.11959959,-100.6171287,,WATER
LONETREE CREEK,56,WATER,79.98422805,1.947176419,1104.451613,430.4516129,Oil,Active,44.77093794,-104.7750974,,WATER
G-M-K,128,SALT WATER,24.02234637,1.941176471,11.5483871,17.03225806,Oil,Active,32.80491578,-102.5142329,,WATER
ROSS,271,SALT WATER,38.09082484,1.937125749,34.80645161,41.74193548,Oil,Active,37.84625384,-96.41523971,,WATER
NELLIE SW,35,"SALT WATER, WATER",0,1.936046512,16.64516129,32.22580645,Oil,Active,34.57510751,-98.11441594,,WATER
LYONS-QUINN,311,"SALT WATER, WATER",0,1.935874704,109.1612903,211.3225806,Oil,Active,35.39702345,-96.11984852,,WATER
CAPROCK,202,"CO2, GAS, WATER",98.71734388,1.934814275,6906.032258,171.3870968,Oil,End of Life,33.14575738,-103.7838351,,WATER
KEY WEST,79,SALT WATER,88.73703496,1.933097206,2183.290323,475.3548387,Oil,Active,32.82235918,-101.839083,,WATER
ALABAMA FERRY,712,"SALT WATER, SALT WATER,FRAC FLUID, FRESH WATER",80.60711018,1.927042965,987.2258065,368.9354839,Oil,Active,31.23545371,-95.80693683,,WATER
"GOVERNMENT WELLS, N.",671,"SALT WATER, ",97.48560332,1.924988904,2890.451613,139.9032258,Oil,End of Life,27.92553728,-98.63469328,,WATER
QUITO,82,"SALT WATER, SALT WATER,FRAC FLUID",90.9490582,1.915923945,2399.322581,416.0645161,Oil,Active,31.54561735,-103.3595725,,WATER
YOUNG,193,WATER,63.51378792,1.913624221,794.2903226,554.5806452,Oil,Active,34.20421925,-102.7394124,CO2,WATER
OVERCASH,26,SALT WATER,52.53549696,1.91025641,15.90322581,14.41935484,Oil,Active,33.10845681,-99.0478528,,WATER
HONDO,172,"SALT WATER, ",2.702702703,1.908333333,23.87096774,44.32258065,Oil,Active,34.12503496,-118.5009398,,WATER
WINGATE N.W.,43,,33.91160677,1.904375,78.09677419,98.29032258,Oil,Active,32.05065228,-100.1507738,,UNKNOWN
MORGAN BLUFF,48,SALT WATER,95.19097349,1.903568717,883.4193548,80.87096774,Oil,End of Life,30.20784261,-93.74068551,,WATER
BRONTE,149,SALT WATER,97.26771075,1.897203051,3250.258065,168.483871,Oil,End of Life,31.87708002,-100.3171943,,WATER
DSCDRS,412,,95.27089998,1.896078082,80301.03226,7200.387097,Oil,End of Life,34.33012221,-119.6120408,,UNKNOWN
DAVIS,324,SALT WATER,94.91069609,1.892510715,11239.25806,1082.516129,Oil,Active,32.74665948,-95.76457665,,WATER
ANAHUAC,828,"SALT WATER, ",98.31947783,1.889361271,18963,602.0967742,Oil,End of Life,29.77581305,-94.56330136,,WATER
BLOCK 11,111,SALT WATER,89.13948181,1.882983107,720.8709677,147.4193548,Oil,Active,32.1282914,-102.7744207,,WATER
NECHES,344,SALT WATER,99.12504205,1.882760794,11698.25806,192.7096774,Oil,End of Life,31.92011873,-95.42596026,,WATER
NORTH MYTON BENCH,340,WATER,72.21103055,1.879802232,3474.806452,1815.16129,Oil,Active,40.23546184,-110.130968,,WATER
"GAFFNEY, SW",24,SALT WATER,77.30762668,1.879699248,189.0645161,80.64516129,Oil,Active,28.54969156,-97.18399554,,WATER
ADAMS,363,"SALT WATER, AIR",55.99032754,1.877122877,146.7419355,121.2258065,Oil,Active,34.4127153,-94.16848178,,WATER
STOWELL,258,SALT WATER,93.24524537,1.873769024,2133.741935,270.0645161,Oil,Active,29.83931699,-94.35888356,,WATER
FARMER,1432,"SALT WATER, SALT WATER,FRAC FLUID",67.32403272,1.87191582,1632.451613,998.516129,Oil,Active,31.17756152,-101.3849199,,WATER
RHODA WALKER,309,SALT WATER,70.10904426,1.869098712,50.29032258,28.09677419,Oil,Active,31.48474422,-103.2046555,,WATER
"PLACEDO, E.",208,SALT WATER,99.0229941,1.863314209,19566.03226,356.1935484,Oil,End of Life,28.71519437,-96.79435532,,WATER
CAVALRY,54,WATER,98.09999635,1.859884837,884.5483871,31.25806452,Oil,End of Life,38.44482296,-102.4305648,,WATER
